Date,Open,High,Low,Close,Volume
2019-08-22,130.381451,130.889204,128.152939,129.553986,18697000
2019-08-23,128.999222,130.089969,124.871323,125.426094,38508600
2019-08-26,126.930524,127.466485,125.905591,127.363052,20312600
2019-08-27,128.246975,128.557274,126.620267,127.635788,23102100
2019-08-28,126.827143,127.654594,125.576547,127.466537,17393300
2019-08-29,129.055650,130.174605,128.735953,129.873703,20168700
2019-08-30,130.842187,130.870395,128.134144,129.629211,23940100
2019-09-03,128.453838,129.008609,127.598165,127.917862,18869300
2019-09-04,129.102664,129.469379,128.331615,129.412964,17995900
2019-09-05,130.804596,131.998776,130.475487,131.688477,26101800
2019-09-06,131.669665,131.810704,129.948921,130.795197,20824500
2019-09-09,131.255930,131.406381,128.312813,129.309525,25773900
2019-09-10,128.632527,128.717151,126.479241,127.955513,28903400
2019-09-11,127.795603,128.134110,127.024554,127.993057,24726100
2019-09-12,129.619824,130.155785,128.698323,129.309525,27010000
2019-09-13,129.554019,129.817301,128.416268,129.121490,23363100
2019-09-16,127.720434,128.538487,127.560586,128.190582,16731400
2019-09-17,128.782996,129.309560,128.284626,129.187317,17814200
2019-09-18,129.159070,130.390856,128.378623,130.249817,23982100
2019-09-19,131.923521,133.869926,131.707257,132.647552,35772100
2019-09-20,132.591125,133.192914,129.995914,131.114868,39167300
2019-09-23,130.917372,131.293498,130.174544,130.832748,17139300
2019-09-24,131.979934,132.290234,128.707708,129.177856,29773200
2019-09-25,129.290691,131.603826,127.908455,131.039642,21382000
2019-09-26,131.114857,131.810666,130.174561,131.208878,17456600
2019-09-27,131.782426,131.979894,128.491391,129.506912,22477700
2019-09-30,129.807869,130.908013,129.553985,130.729355,17280900
2019-10-01,131.321762,131.876533,128.820571,128.886398,21466600
2019-10-02,128.115365,128.228196,125.604776,126.610886,30521700
2019-10-03,126.892959,128.585495,125.266251,128.143555,24132900
2019-10-04,128.585502,129.995946,128.275202,129.873703,22897700
2019-10-07,128.952190,129.930092,128.839359,128.933380,15303700
2019-10-08,128.895782,129.535177,127.522944,127.569962,25550500
2019-10-09,129.253127,130.419085,128.792377,129.986557,19749900
2019-10-10,130.221615,131.331158,129.995939,130.795197,17654600
2019-10-11,131.754278,132.609951,131.171299,131.340546,25446000
